date;title;artist;danceability
2004-07-31;Letters From Home;john michael montgomery;644
2004-07-31;I Miss You;blink-182;653
2004-07-31;Ch-Check It Out;beastie boys;795
2004-07-31;Diamond In The Back;ludacris;758
2004-07-24;All Falls Down;kanye west;643
2004-07-24;Game Over (Flip);lil' flip;813
2004-07-24;Don't Take Your Love Away;avant;701
2004-07-24;99 Problems;jay-z;493
2004-07-24;Get No Better;cassidy;722
2004-07-17;Dirt Off Your Shoulder;jay-z;777
2004-07-17;My Band;d12;936
2004-07-17;Take My Breath Away;jessica simpson;568
2004-07-17;Paint Me A Birmingham;tracy lawrence;519
2004-07-17;Tear It Up;yung wun;678
2004-07-17;Whoknows;musiq;502
2004-07-10;100 Years;five for fighting;636
2004-07-10;Love's Divine;seal;577
2004-07-10;You Raise Me Up;josh groban;0.25
2004-07-10;That's What She Gets For Loving Me;brooks;635
2004-07-03;When The Sun Goes Down;kenny chesney;798
2004-07-03;Mayberry;rascal flatts;537
2004-07-03;Passenger Seat;shedaisy;471
2004-07-03;I Can't Sleep;clay walker;357
2004-07-03;Where Are We Runnin'?;lenny kravitz;723
2004-07-03;You're The Only One;maria mena;687
2004-06-26;White Flag;dido;514
2004-06-26;The First Cut Is The Deepest;sheryl crow;638
2004-06-26;You'll Think Of Me;keith urban;0.55
2004-06-26;Desperately;george strait;656
2004-06-26;Time's Up!;jadakiss;822
2004-06-26;This Way;dilated peoples;488
2004-06-26;Welcome Back;mason betha;764
2004-06-26;Coo-Coo Chee;ric-a-che;822
2004-06-19;The Way You Move;outkast;867
2004-06-19;I'm Still In Love With You;sean paul;765
2004-06-19;Sweet Southern Comfort;buddy jewell;495
2004-06-19;Last One Standing;emerson drive;606
2004-06-19;It Only Hurts When I'm Breathing;shania twain;363
2004-06-19;The Outsider;a perfect circle;328
2004-06-19;Hole In The Head;sugababes;795
2004-06-12;Toxic;britney spears;774
2004-06-12;One Call Away;chingy;764
2004-06-12;Figured You Out;nickelback;544
2004-06-12;Wanna Get To Know You;g-unit;746
2004-06-12;Ride Wit U;joe;796
2004-06-05;Are You Gonna Be My Girl;jet;613
2004-06-05;Maps;yeah yeah yeahs;532
2004-06-05;I Want You;janet jackson;645
2004-06-05;Last Train Home;lostprophets;483
2004-06-05;I'm Ready;cherie;785
2004-05-29;Hotel;cassidy;0.68
2004-05-29;With You;jessica simpson;553
2004-05-29;Perfect;sara evans;387
2004-05-22;Hey Ya!;outkast;715
2004-05-22;Splash Waterfalls;ludacris;711
2004-05-22;Rubber Band Man;t.i.;601
2004-05-22;Come Clean;hilary duff;577
2004-05-22;Solitaire;clay aiken;269
2004-05-15;Sorry 2004;ruben studdard;711
2004-05-15;Megalomaniac;incubus;532
2004-05-15;I Can't Wait;sleepy brown;845
2004-05-15;Behind Blue Eyes;limp bizkit;585
2004-05-15;Good Little Girls;blue county;668
2004-05-15;Simple Life;carolyn dawn johnson;608
2004-05-08;It's My Life;no doubt;597
2004-05-08;Salt Shaker;ying yang twins;884
2004-05-08;American Soldier;toby keith;551
2004-05-08;When I Look To The Sky;train;506
2004-05-08;Falls On Me;fuel;327
2004-05-08;Songs About Rain;gary allan;0.57
2004-05-08;Bounce;sarah connor;773
2004-05-08;What's It Like;jagged edge;612
2004-05-01;Slow Jamz;twista;569
2004-05-01;Little Moments;brad paisley;558
2004-05-01;I Am The Highway;audioslave;341
2004-05-01;In My Daughter's Eyes;martina mcbride;357
2004-05-01;I Love You This Much;jimmy wayne;283
2004-05-01;No Better Love;young gunz;647
2004-05-01;F.U.R.B. (F U Right Back);frankee;787
2004-04-24;Me, Myself And I;beyonce;0.75
2004-04-24;F**k It (I Don't Want You Back);eamon;853
2004-04-24;Remember When;alan jackson;558
2004-04-24;Watch The Wind Blow By;tim mcgraw;517
2004-04-24;I Wanna Do It All;terri clark;632
2004-04-24;In My Life;juvenile;765
2004-04-24;Hot Mama;trace adkins;554
2004-04-24;Wild West Show;big;551
2004-04-24;Baby I Love U;jennifer lopez;832
2004-04-17;Through The Wire;kanye west;548
2004-04-17;Neva Eva;trillville;777
2004-04-17;Long Black Train;josh turner;472
2004-04-17;I'm Really Hot;missy elliott;879
2004-04-17;Gal Yuh Ah Lead;t.o.k.;683
2004-04-10;(I Hate) Everything About You;three days grace;498
2004-04-10;You;ryan duarte;786
2004-04-10;Love Me Right (Oh Sheila);angel city;559
2004-04-03;Suga Suga;baby bash;694
2004-04-03;More & More;joe;702
2004-04-03;Shake That Monkey;too short;937
2004-04-03;Invisible;clay aiken;533
2004-04-03;I Can Only Imagine;mercyme;407
2004-04-03;Gangsta Nation;westside connection;843
2004-04-03;Work It (Reinvention);nelly;824
2004-04-03;F.U.R.B.;frankee;787
2004-03-27;Unwell;matchbox twenty;442
2004-03-27;Read Your Mind;avant;0.75
2004-03-27;Gigolo;nick cannon;896
2004-03-27;You Don't Know My Name;alicia keys;263
2004-03-27;Still Frame;trapt;445
2004-03-27;Hit That;the offspring;702
2004-03-27;Alone;lasgo;715
2004-03-27;Just A Little While;janet jackson;771
2004-03-27;My Band;d12;851
2004-03-27;Pull Up;mr. vegas;962
2004-03-20;Why Don't You & I;santana;459
2004-03-20;There Goes My Life;kenny chesney;581
2004-03-20;You Can't Take The Honky Tonk Out Of The Girl;brooks;574
2004-03-20;Hell Yeah;montgomery gentry;367
2004-03-20;Game Over;lil' flip;813
2004-03-13;Damn!;youngbloodz;818
2004-03-13;Stand Up;ludacris;745
2004-03-13;Fallen;sarah mclachlan;485
2004-03-13;Perfect;simple plan;494
2004-03-13;Change Clothes;jay-z;0.88
2004-03-13;The Voice Within;christina aguilera;484
2004-03-13;Drinkin' Bone;tracy byrd;0.77
2004-03-13;Hold On;good charlotte;424
2004-03-06;Get Low;lil jon;503
2004-03-06;Walked Outta Heaven;jagged edge;0.67
2004-03-06;Breathe;michelle branch;644
2004-03-06;Away From Me;puddle of mudd;0.22
2004-03-06;One Day At A Time;tupac;763
2004-03-06;Slow;kylie minogue;636
2004-03-06;Something Happened On The Way To Heaven;deborah cox;626
2004-02-28;Baby Boy;beyonce;655
2004-02-28;Milkshake;kelis;887
2004-02-28;Runnin (Dying To Live);tupac;541
2004-02-28;Stunt 101;g-unit;694
2004-02-28;Forthenight;musiq;0.71
2004-02-28;She's Not Just A Pretty Face;shania twain;567
2004-02-28;Some Girls (Dance With Women);jc chasez;872
2004-02-28;I Don't Wanna Know;mario winans;0.84
2004-02-21;Step In The Name Of Love;r. kelly;0.78
2004-02-21;Wat Da Hook Gon Be;murphy lee;929
2004-02-21;Gangsta Girl;big tymers;846
2004-02-14;Headstrong;trapt;456
2004-02-14;Bright Lights;matchbox twenty;358
2004-02-14;Love You More;ginuwine;661
2004-02-14;Fallen;mya;662
2004-02-14;My Baby;bow wow;623
2004-02-14;Not Today;mary j. blige;901
2004-02-14;I Wish;jo dee messina;389
2004-02-07;So Far Away;staind;409
2004-02-07;Holidae In;chingy;0.81
2004-02-07;Honesty (Write Me A List);rodney atkins;603
2004-02-07;Cowboys Like Us;george strait;464
2004-02-07;Chicks Dig It;chris cagle;596
2004-02-07;Pop That Booty;marques houston;839
2004-02-07;Badaboom;b2k;812
2004-01-31;Why Can't I;liz phair;487
2004-01-31;(There's Gotta Be) More To Life;stacie orrico;0.58
2004-01-31;Stacy's Mom;fountains of wayne;774
2004-01-31;The Set Up;obie trice;unknown
2004-01-24;Knock Knock;monica;777
2004-01-24;Weak And Powerless;a perfect circle;483
2004-01-24;Another Postcard (Chimps);barenaked ladies;621
2004-01-24;Pass That Dutch;missy elliott;0.86
2004-01-24;Yeah;usher;894
2004-01-17;Shake Ya Tailfeather;nelly, p. diddy;721
2004-01-17;Harder To Breathe;maroon 5;661
2004-01-17;I Love This Bar;toby keith;605
2004-01-17;Clubbin;marques houston;575
2004-01-17;Me Against The Music;britney spears;808
2004-01-17;Walking In Memphis;lonestar;0.68
2004-01-05;Rain On Me;ashanti;601
2004-01-05;Wave On Wave;pat green;671
2004-01-05;Bigger Than My Body;john mayer;607
2004-01-05;Heaven;live;392
2004-01-03;I Melt;rascal flatts;0.57
2004-01-03;Tough Little Boys;gary allan;542
2004-01-03;One More Chance;michael jackson;476
2003-12-27;Right Thurr;chingy;866
2003-12-27;Who Wouldn't Wanna Be Me;keith urban;666
2003-12-27;Show Me How To Live;audioslave;433
2003-12-27;So Yesterday;hilary duff;0.54
2003-12-27;Clap Back;ja rule;691
2003-12-27;I Can't Take You Anywhere;scotty emerick;731
2003-12-20;Can't Stop, Won't Stop;young gunz;873
2003-12-20;Amazing;josh kelley;0.46
2003-12-20;This One's For The Girls;martina mcbride;613
2003-12-20;Bad Boy This Bad Boy That;bad boy's da band;854
2003-12-20;Take Me Away;fefe dobson;606
2003-12-13;Can't Hold Us Down;christina aguilera;859
2003-12-13;Party To Damascus;wyclef jean;691
2003-12-13;Hot & Wet;112;848
2003-12-13;Never (Past Tense);the roc project;771
2003-12-13;I Need You Now;smokie norful;339
2003-12-06;Calling All Angels;train;454
2003-12-06;Into You;fabolous;726
2003-12-06;Faint;linkin park;554
2003-12-06;Find A Way;dwele;712
2003-12-06;"Roc Ya Body ""Mic Check 1,2""";m.v.p. (most valuable playas);unknown
2003-12-06;Waiting For You;seal;636
2003-11-29;Where Is The Love?;black eyed peas;835
2003-11-29;Thoia Thoing;r. kelly;582
2003-11-29;Officially Missing You;tamia;476
2003-11-29;Walk A Little Straighter;billy currington;542
2003-11-29;Low;kelly clarkson;545
2003-11-29;Naggin;ying yang twins;708
2003-11-22;Drift Away;uncle kracker;583
2003-11-22;Crazy In Love;beyonce;646
2003-11-22;Real Good Man;tim mcgraw;0.56
2003-11-22;The Boys Of Summer;the ataris;251
2003-11-22;Senorita;justin timberlake;841
2003-11-22;Ooh!;mary j. blige;631
2003-11-22;If I Can't;50 cent;877
2003-11-15;P.I.M.P.;50 cent;673
2003-11-15;Frontin';pharrell;883
2003-11-15;Pon De River, Pon De Bank;elephant man;822
2003-11-15;Got Some Teeth;obie trice;552
2003-11-15;This Is How We Do;big tymers;0.94
2003-11-08;The Remedy (I Won't Worry);jason mraz;589
2003-11-08;It's Five O'Clock Somewhere;alan jackson;729
2003-11-08;My Love Is Like... Wo;mya;833
2003-11-08;Dance With My Father;luther vandross;476
2003-11-08;No Shoes, No Shirt, No Problems;kenny chesney;718
2003-11-08;24's;t.i.;739
2003-11-08;Trouble;pink;0.57
2003-11-01;What Was I Thinkin';dierks bentley;551
2003-11-01;Help Pour Out The Rain (Lacey's Song);buddy jewell;565
2003-11-01;Addicted;simple plan;522
2003-11-01;Hole In The World;eagles;0.64
2003-11-01;A Few Questions;clay walker;586
2003-11-01;Danger;erykah badu;558
2003-11-01;Runnin;tupac;541
2003-10-25;Forever And For Always;shania twain;493
2003-10-25;Come Over;aaliyah;759
2003-10-25;In Those Jeans;ginuwine;691
2003-10-25;Celebrity;brad paisley;643
2003-10-25;Let's Get Down;bow wow;706
2003-10-25;Signs Of Love Makin';tyrese;687
2003-10-25;Lovin' All Night;patty loveless;0.52
2003-10-18;Bring Me To Life;evanescence;322
2003-10-18;Like Glue;sean paul;757
2003-10-18;I Want You;thalia;803
2003-10-18;Girls And Boys;good charlotte;663
2003-10-18;Crazy;javier;678
2003-10-11;Never Leave You - Uh Ooh, Uh Oooh!;lumidee;811
2003-10-11;Are You Happy Now?;michelle branch;484
2003-10-11;Red Dirt Road;brooks;553
2003-10-11;This Is The Night;clay aiken;0.53
2003-10-11;Then They Do;trace adkins;448
2003-10-11;Did My Time;korn;545
2003-10-11;Light Your A** On Fire;busta rhymes;799
2003-10-11;Where The Hood At?;dmx;489
2003-10-11;Rest In Pieces;saliva;404
2003-10-04;Magic Stick;lil' kim;862
2003-10-04;Seven Nation Army;the white stripes;0.75
2003-10-04;Rubberneckin';elvis presley;568
2003-10-04;Sympathy For The Devil;the rolling stones;136
2003-09-27;When I'm Gone;3 doors down;496
2003-09-27;Get Busy;sean paul;735
2003-09-27;Rock Wit U (Awww Baby);ashanti;712
2003-09-27;Miss Independent;kelly clarkson;655
2003-09-27;Love At 1st Sight;mary j. blige;657
2003-09-27;Simply Being Loved (Somnambulist);bt;632
2003-09-20;So Gone;monica;618
2003-09-20;Intuition;jewel;715
2003-09-20;Send The Pain Below;chevelle;468
2003-09-20;99.9% Sure (I've Never Been Here Before);brian mccomas;596
2003-09-20;Just Because;jane's addiction;369
2003-09-20;Roun' The Globe;nappy roots;813
2003-09-13;My Front Porch Looking In;lonestar;552
2003-09-13;Beer For My Horses;toby keith;717
2003-09-13;I Wish I Wasn't;heather headley;0.74
2003-09-13;Breathe;blu cantrell;803
2003-09-13;Na Na Na Na;112;828
2003-09-13;She Only Smokes When She Drinks;joe nichols;639
2003-09-06;Like A Pimp;david banner;846
2003-09-06;Stay Gone;jimmy wayne;515
2003-08-30;Stupid Girl;cold;436
2003-08-30;Almost Home;craig morgan;525
2003-08-30;Swing, Swing;the all-american rejects;0.54
2003-08-30;Flying Without Wings;ruben studdard;498
2003-08-30;Feelin' Freaky;nick cannon;844
2003-08-30;Cop That Sh#!;timbaland;606
2003-08-23;Ignition;r. kelly;787
2003-08-23;21 Questions;50 cent;547
2003-08-23;Don't Wanna Try;frankie j;677
2003-08-23;Fighter;christina aguilera;435
2003-08-23;Pump It Up;joe budden;582
2003-08-23;What The World Needs;wynonna;549
2003-08-16;I Know What You Want;busta rhymes;563
2003-08-16;Rock Your Body;justin timberlake;891
2003-08-16;If You're Not The One;daniel bedingfield;682
2003-08-16;Never Scared;bone crusher;627
2003-08-16;Love You Out Loud;rascal flatts;627
2003-08-16;Three Wooden Crosses;randy travis;534
2003-08-16;Still Ballin;2pac;944
2003-08-16;What Would You Do?;the isley brothers;743
2003-08-16;Snake;r. kelly;639
2003-08-16;I'm Glad;jennifer lopez;741
2003-08-16;Act A Fool;ludacris;574
2003-08-09;No Letting Go;wayne wonder;473
2003-08-09;Can't Let You Go;fabolous;646
2003-08-09;Big Yellow Taxi;counting crows;685
2003-08-09;Say Yes;floetry;0.74
2003-08-09;What A Beautiful Day;chris cagle;576
2003-08-09;In Love Wit Chu;da brat;813
2003-08-09;The Love Song;jeff bates;519
2003-08-09;Light Your Ass On Fire;busta rhymes;799
2003-08-02;In Da Club;50 cent;865
2003-08-02;Put That Woman First;jaheim;623
2003-08-02;Speed;montgomery gentry;591
2003-08-02;I Believe;diamond rio;332
2003-08-02;4 Ever;lil' mo;683
2003-08-02;Sing For The Moment;eminem;664
2003-08-02;Tell Me Something Bad About Tulsa;george strait;0.6
2003-08-02;The Truth About Men;tracy byrd;634
2003-07-26;Somewhere I Belong;linkin park;451
2003-07-26;Have You Forgotten?;darryl worley;466
2003-07-26;I Love You;dru hill;0.57
2003-07-26;Stuck;stacie orrico;377
2003-07-26;Feel Good Time;pink;686
2003-07-19;Picture;kid rock;692
2003-07-19;Times Like These;foo fighters;0.36
2003-07-19;Raining On Sunday;keith urban;568
2003-07-19;Concrete Angel;martina mcbride;622
2003-07-19;Try It On My Own;whitney houston;544
2003-07-19;Tal Vez;ricky martin;509
2003-07-12;Like A Stone;audioslave;614
2003-07-12;She's My Kind Of Rain;tim mcgraw;457
2003-07-12;I Can;nas;839
2003-07-05;Big Star;kenny chesney;655
2003-07-05;Hell Yeah;ginuwine;631
2003-06-28;Clocks;coldplay;577
2003-06-28;Beware Of The Boys (Mundian To Bach Ke);panjabi mc;619
2003-06-28;Price To Play;staind;0.41
2003-06-28;God Bless The U.S.A.;american idol finalists;496
2003-06-21;Miss You;aaliyah;685
2003-06-21;How You Gonna Act Like That;tyrese;733
2003-06-21;Beautiful;snoop dogg;893
2003-06-21;The Jump Off;lil' kim;837
2003-06-21;That'd Be Alright;alan jackson;672
2003-06-21;Can't Stop;red hot chili peppers;618
2003-06-21;Emotional Rollercoaster;vivian green;696
2003-06-21;Excuse Me Miss;jay-z;734
2003-06-21;How You Want That;loon;895
2003-06-21;Flipside;freeway;524
2003-06-14;The Game Of Love;santana;595
2003-06-14;Angel;amanda perez;638
2003-06-14;Can't Stop Loving You;phil collins;422
2003-06-14;Make Me A Song;kiley dean;unknown
2003-06-07;I'm With You;avril lavigne;457
2003-06-07;Brokenheartsville;joe nichols;668
2003-06-07;The Anthem;good charlotte;563
2003-06-07;Peacekeeper;fleetwood mac;604
2003-06-07;Straight Out Of Line;godsmack;0.33
2003-06-07;P***ycat;missy misdemeanor elliott;781
2003-06-07;Never Leave You - Uh Oooh, Uh Oooh!;lumidee;811
2003-05-31;Girlfriend;b2k;675
2003-05-31;Get By;talib kweli;659
2003-05-31;Losing Grip;avril lavigne;534
2003-05-31;Step Daddy;hitman sammy sam;946
2003-05-24;Beautiful;christina aguilera;457
2003-05-24;X Gon' Give It To Ya;dmx;769
2003-05-24;Girl All The Bad Guys Want;bowling for soup;585
2003-05-24;American Life;madonna;787
2003-05-24;Pimp Juice;nelly;0.81
2003-05-24;Roll Wit M.V.P.;stagga lee;818
2003-05-17;Your Body Is A Wonderland;john mayer;647
2003-05-17;All I Have;jennifer lopez;699
2003-05-17;Man To Man;gary allan;578
2003-05-17;All The Things She Said;t.a.t.u.;613
2003-05-17;Superman;eminem;803
2003-05-17;Breathe;blu cantrell;803
2003-05-10;Mesmerize;ja rule;723
2003-05-10;Gossip Folks;missy misdemeanor elliott;707
2003-05-10;No One Knows;queens of the stone age;507
2003-05-10;Fine Again;seether;442
2003-05-10;I Drove All Night;celine dion;576
2003-05-10;No One's Gonna Change You;reina;653
2003-05-03;Cry Me A River;justin timberlake;624
2003-05-03;I'd Do Anything;simple plan;395
2003-05-03;Running;no doubt;697
2003-05-03;Soldier's Heart;r. kelly;282
2003-04-26;Don't Know Why;norah jones;732
2003-04-26;Bump, Bump, Bump;b2k;838
2003-04-26;Sick Of Being Lonely;field mob;706
2003-04-26;Always;saliva;363
2003-04-26;Lifestyles Of The Rich And Famous;good charlotte;0.62
2003-04-26;Blowin' Me Up (With Her Love);jc chasez;785
2003-04-26;What Happened To That Boy;baby;631
2003-04-26;Don't Dream It's Over;sixpence none the richer;549
2003-04-19;Thugz Mansion;2pac;567
2003-04-19;The Baby;blake shelton;305
2003-04-19;You Can't Hide Beautiful;aaron lines;448
2003-04-19;Tell Me (What's Goin' On);smilez;567
2003-04-19;Laundromat;nivea;0.72
2003-04-19;That Girl;marques houston;683
2003-04-19;Choppa Style;choppa;867
2003-04-19;Damaged;tlc;0.65
2003-04-19;Yeah Yeah U Know It;keith murray;601
2003-04-12;Don't Mess With My Man;nivea;879
2003-04-12;Wanksta;50 cent;0.79
2003-04-12;The Red;chevelle;509
2003-04-12;B R Right;trina;702
2003-04-12;A.D.I.D.A.S.;killer mike;927
2003-04-12;Rock You Baby;toby keith;574
2003-04-12;Never Scared;bonecrusher;627
2003-04-12;Don't Wanna Try;frankie j.;677
2003-04-05;Landslide;dixie chicks;574
2003-04-05;19 Somethin';mark wills;0.64
2003-04-05;Travelin' Soldier;dixie chicks;569
2003-04-05;Up!;shania twain;613
2003-04-05;All I Need;fat joe;0.52
2003-04-05;Can't Nobody;kelly rowland;797
2003-03-29;'03 Bonnie & Clyde;jay-z;874
2003-03-29;Fabulous;jaheim;657
2003-03-29;Fall Into Me;emerson drive;496
2003-03-29;Family Portrait;pink;761
2003-03-29;Do That...;baby;857
2003-03-29;I Should Be...;dru hill;596
2003-03-29;Come Close To Me;common;0.6
2003-03-29;The Wreckoning;boomkat;606
2003-03-22;Underneath It All;no doubt;727
2003-03-22;Air Force Ones;nelly;777
2003-03-22;I Just Wanna Be Mad;terri clark;574
2003-03-22;Make It Clap;busta rhymes;731
2003-03-22;One Of Those Days;whitney houston;679
2003-03-22;Paradise;ll cool j;777
2003-03-22;Come Close To Me;common;0.6
2003-03-22;Beautiful Goodbye;jennifer hanson;623
2003-03-22;I Wish You'd Stay;brad paisley;472
2003-03-22;Ma, I Don't Love Her;clipse;802
2003-03-22;Chrome;trace adkins;474
2003-03-15;She Hates Me;puddle of mudd;575
2003-03-15;All My Life;foo fighters;585
2003-03-15;In A Little While;uncle kracker;596
2003-03-15;Something;lasgo;555
2003-03-15;Bother;stone sour;272
2003-03-15;Satisfaction;eve;0.85
2003-03-15;Talkin' To Me;amerie;0.76
2003-03-15;Made You Look;nas;655
2003-03-15;Break You Off;the roots;564
